_debug,_prepare,_run,_timeout,_trialId,acc,accuracy,auto_log,average_response_time,avg_rt,background,bidi,cal_beep,cal_target_size,canvas_backend,cols,column_order,compensation,cond,coordinates,correct,correct_feedback,correct_keyboard_wait,correct_response,count_CHANGELOG,count_Instructions,count_block_loop,count_collect_response,count_correct_feedback,count_dual_instruction_EN,count_dual_instruction_NL,count_dual_response_feedback,count_end_of_experiment_EN,count_end_of_experiment_NL,count_end_of_practice_EN,count_end_of_practice_NL,count_experiment,count_eyelink_calibrate,count_eyelink_drift_correct,count_eyelink_log,count_eyelink_start_recording,count_eyelink_stop_recording,count_feedback,count_feedback_count_response,count_form_base,count_get_count_response,count_incorrect_feedback,count_init,count_init_trial,count_keyboard_wait,count_practice_loop,count_response,count_response_question,count_single_feedback,count_single_instruction_EN,count_single_instruction_NL,count_sketchpad,count_suppress_warnings,count_timeout_feedback,count_trial_sequence,custom_cursor,cycles,description,digitCount,duration,expyriment_opengl,eye_used,file,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,force_drift_correct,foreground,form_question,form_text,form_title,form_var,height,img,imgNr,item,keyboard_backend,lang,log_msg,mode,mouse_backend,nGap,nSacc,n_blink,note,offset,ok_text,only_render,order,outlier,practice,press_key,render_only,repeat,repeat_cycle,reset_variables,resp,response,response_correct_feedback,response_feedback_count_response,response_incorrect_feedback,response_keyboard_wait,response_time,response_time_correct_feedback,response_time_feedback_count_response,response_time_incorrect_feedback,response_time_keyboard_wait,response_time_timeout_feedback,response_timeout_feedback,rows,rt,sacc_acc_thresh,sacc_vel_thresh,sampler_backend,scene,sceneNr,search_rt,skip,sound_freq,sound_sample_size,srcFolder,start,start_response_interval,subject_nr,subject_parity,synth_backend,targetDigit,throttle,time_CHANGELOG,time_Instructions,time_block_loop,time_collect_response,time_correct_feedback,time_dual_instruction_EN,time_dual_instruction_NL,time_dual_response_feedback,time_end_of_experiment_EN,time_end_of_experiment_NL,time_end_of_practice_EN,time_end_of_practice_NL,time_experiment,time_eyelink_calibrate,time_eyelink_drift_correct,time_eyelink_log,time_eyelink_start_recording,time_eyelink_stop_recording,time_feedback_count_response,time_form_base,time_get_count_response,time_incorrect_feedback,time_init,time_init_trial,time_keyboard_wait,time_practice_loop,time_single_feedback,time_single_instruction_EN,time_single_instruction_NL,time_sketchpad,time_suppress_warnings,time_timeout_feedback,time_trial_sequence,timeout,timeout_feedback,title,tracker_attached,transparent_variables,trialCount,trialId,trialType,voiceInterval,width,xTarget,xpos,yTarget,ypos
no,NA,NA,20000,190,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,190,57,190,190,190,0,0,0,0,0,0,190,190,190,190,You,88,0,190,2,0,190,192,0,0,How,190,190,190,190,0,40,190,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,53,NA,legacy,english,NA,NA,xpyriment,0,7,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,894,602,894,2218,875,822,space,NA,3741,NA,NA,legacy,53.0,53,1032,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,14743344,16831522,NA,NA,NA,NA,12238356,NA,NA,10559992,16832629,16839945,16836094,16830768,16839051,10557813,16837246,14029000,NA,NA,16831754,NA,NA,14740371,NA,16836213,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,190,control,1500,1280,704,NA,528,NA
no,NA,NA,20000,191,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,191,57,191,191,191,0,0,0,0,0,0,191,191,191,191,You,89,0,191,2,0,191,193,0,0,How,191,191,191,191,0,40,191,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,163,NA,legacy,english,NA,NA,xpyriment,0,16,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,space,2229,602,2229,2218,1392,822,space,NA,7498,NA,NA,legacy,163.0,163,134,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,14743344,16841044,NA,NA,NA,NA,12238356,NA,NA,10559992,16842664,16854556,16846944,16840294,16852327,10557813,16847202,14029000,NA,NA,16841272,NA,NA,14740371,NA,16847067,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,191,control,1500,1280,365,NA,264,NA
no,NA,NA,20000,192,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,192,57,192,192,192,0,0,0,0,0,0,192,192,192,192,You,90,0,192,2,0,192,194,0,1,How,192,192,192,192,0,40,192,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,158,NA,legacy,english,NA,NA,xpyriment,0,15,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1061,602,1061,2218,1428,822,space,NA,7448,NA,NA,legacy,158.0,158,4349,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,14743344,16855645,NA,NA,NA,NA,12238356,NA,NA,10559992,16857295,16865979,16858406,16854905,16864918,10557813,16862888,14029000,NA,NA,16855867,NA,NA,14740371,NA,16858540,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,192,control,1500,1280,1223,NA,357,NA
no,NA,NA,20000,193,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,193,57,193,193,193,0,0,0,0,0,0,193,193,193,193,You,91,0,193,2,0,193,195,0,3,How,193,193,193,193,0,40,193,no,NA,Message,3,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,195,NA,legacy,english,NA,NA,xpyriment,0,83,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,m,space,m,space,space,1952,602,1952,2218,1055,822,space,NA,24791,NA,NA,legacy,195.0,195,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,5,2,NA,11956254,NA,NA,14743344,16867070,NA,NA,NA,NA,12238356,NA,NA,10559992,16868346,16897331,16872417,16866328,16895378,10557813,16892551,14029000,NA,NA,16867290,NA,NA,14740371,NA,16872551,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,193,control,1500,1280,309,NA,49,NA
no,NA,NA,20000,194,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,194,57,194,194,194,0,0,0,0,0,0,194,194,194,194,You,92,0,194,2,0,194,196,0,0,How,194,194,194,194,0,40,194,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,149,NA,legacy,english,NA,NA,xpyriment,0,15,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,945,602,945,2218,994,822,space,NA,5311,NA,NA,legacy,149.0,149,2133,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,14743344,16898461,NA,NA,NA,NA,12238356,NA,NA,10559992,16899678,16908413,16902984,16897680,16907468,10557813,16905244,14029000,NA,NA,16898684,NA,NA,14740371,NA,16903110,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,194,control,1500,1280,200,NA,415,NA
no,NA,NA,20000,195,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,195,57,195,195,195,0,0,0,0,0,0,195,195,195,195,You,93,0,195,2,0,195,197,0,1,How,195,195,195,195,0,40,195,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,179,NA,legacy,english,NA,NA,xpyriment,0,21,6,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1182,602,1182,2218,668,822,space,NA,8889,NA,NA,legacy,179.0,179,4382,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,5,2,NA,11956254,NA,NA,14743344,16909527,NA,NA,NA,NA,12238356,NA,NA,10559992,16910408,16922711,16913695,16908762,16921529,10557813,16918212,14029000,NA,NA,16909739,NA,NA,14740371,NA,16913831,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,195,control,1500,1280,843,NA,390,NA
no,NA,NA,20000,196,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,196,57,196,196,196,0,0,0,0,0,0,196,196,196,196,You,94,0,196,2,0,196,198,0,4,How,196,196,196,196,0,40,196,no,NA,Message,4,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,194,NA,legacy,english,NA,NA,xpyriment,0,88,5,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1334,602,1334,2218,945,822,space,NA,24689,NA,NA,legacy,194.0,194,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,14743344,16923820,NA,NA,NA,NA,12238356,NA,NA,10559992,16924980,16955176,16930362,16923060,16953842,10557813,16950497,14029000,NA,NA,16924034,NA,NA,14740371,NA,16930497,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,196,control,1500,1280,580,NA,702,NA
no,NA,NA,20000,197,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,197,57,197,197,197,0,0,0,0,0,0,197,197,197,197,You,95,0,197,2,0,197,199,0,0,How,197,197,197,197,0,40,197,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,185,NA,legacy,english,NA,NA,xpyriment,0,23,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,686,602,686,2218,40314,822,space,NA,6774,NA,NA,legacy,185.0,185,4163,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,14743344,16956262,NA,NA,NA,NA,12238356,NA,NA,10559992,16996794,17004559,16997675,16955524,17003873,10557813,17001957,14029000,NA,NA,16956480,NA,NA,14740371,NA,16997795,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,197,control,1500,1280,392,NA,651,NA
no,NA,NA,20000,198,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,198,57,198,198,198,0,0,0,0,0,0,198,198,198,198,You,96,0,198,2,0,198,200,0,0,How,198,198,198,198,0,40,198,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,60,NA,legacy,english,NA,NA,xpyriment,0,9,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,629,602,629,2218,580,822,space,NA,4478,NA,NA,legacy,60.0,60,1496,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,5,2,NA,11956254,NA,NA,14743344,17005660,NA,NA,NA,NA,12238356,NA,NA,10559992,17006457,17013068,17008472,17004908,17012439,10557813,17010095,14029000,NA,NA,17005877,NA,NA,14740371,NA,17008599,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,198,control,1500,1280,444,NA,415,NA
no,NA,NA,20000,199,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,199,57,199,199,199,0,0,0,0,0,0,199,199,199,199,You,97,0,199,2,0,199,201,0,1,How,199,199,199,199,0,40,199,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,37,NA,legacy,english,NA,NA,xpyriment,0,19,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,return,space,return,space,space,648,602,648,2218,1429,822,space,NA,8488,NA,NA,legacy,37.0,37,5838,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,14743344,17014160,NA,NA,NA,NA,12238356,NA,NA,10559992,17015806,17025762,17017157,17013417,17025114,10557813,17023121,14029000,NA,NA,17014377,NA,NA,14740371,NA,17017283,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,199,control,1500,1280,334,NA,90,NA
no,NA,NA,20000,200,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,1,m,0,0,0,200,57,200,200,200,0,0,0,0,0,0,200,200,200,200,You,98,0,200,2,0,200,202,0,0,How,200,200,200,200,0,40,200,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,140,NA,legacy,english,NA,NA,xpyriment,0,29,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,m,1022,602,1022,2218,807,822,space,NA,11686,NA,NA,legacy,140.0,140,5926,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,2,2,NA,11956254,NA,NA,14743344,17026845,NA,NA,NA,NA,12238356,NA,NA,10559992,17027875,17041851,17030048,17026111,17040828,10557813,17036100,14029000,NA,NA,17027068,NA,NA,14740371,NA,17030175,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,200,control,1500,1280,630,NA,101,NA
no,NA,NA,20000,201,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,201,57,201,201,201,0,0,0,0,0,0,201,201,201,201,You,99,0,201,2,0,201,203,0,1,How,201,201,201,201,0,40,201,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,13,NA,legacy,english,NA,NA,xpyriment,0,74,4,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,2663,602,2663,2218,1603,822,space,NA,30578,NA,NA,legacy,13.0,13,20001,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,3,2,NA,11956254,NA,NA,14743344,17042963,NA,NA,NA,NA,12238356,NA,NA,10559992,17044785,17076389,17045695,17042200,17073725,10557813,17065822,14029000,NA,NA,17043182,NA,NA,14740371,NA,17045822,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,201,control,1500,1280,603,NA,711,NA
no,NA,NA,20000,202,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,202,57,202,202,202,0,0,0,0,0,0,202,202,202,202,You,100,0,202,2,0,202,204,0,0,How,202,202,202,202,0,40,202,no,NA,Message,0,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,75,NA,legacy,english,NA,NA,xpyriment,0,23,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,space,space,1094,602,1094,2218,918,822,space,NA,9051,NA,NA,legacy,75.0,75,4347,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,14743344,17077488,NA,NA,NA,NA,12238356,NA,NA,10559992,17078619,17097631,17088458,17076738,17096537,10557813,17092936,14029000,NA,NA,17077700,NA,NA,14740371,NA,17088589,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,202,control,1500,1280,988,NA,109,NA
no,NA,NA,20000,203,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,203,57,203,203,203,0,0,0,0,0,0,203,203,203,203,You,101,0,203,2,0,203,205,0,1,How,203,203,203,203,0,40,203,no,NA,Message,1,NA,yes,undefined,PP02.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,48,NA,legacy,english,NA,NA,xpyriment,0,21,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,return,space,return,space,space,786,602,786,2218,646,822,space,NA,7759,NA,NA,legacy,48.0,48,4541,NA,44100,-16,resources/stimuli,experiment,None,2,even,legacy,1,2,NA,11956254,NA,NA,14743344,17098726,NA,NA,NA,NA,12238356,NA,NA,10559992,17099587,17108428,17100546,17097980,17107641,10557813,17105219,14029000,NA,NA,17098941,NA,NA,14740371,NA,17100678,NA,14738418,NA,NA,Too,P0010.4,NA,no,200,203,control,1500,1280,453,NA,709,NA
no,NA,NA,20000,0,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,1,m,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,You,NA,0,0,NA,0,0,2,0,,How,0,0,0,0,0,NA,0,no,NA,Message,1,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,2,NA,legacy,english,NA,NA,xpyriment,0,52,6,NA,NA,NA,NA,NA,0,yes,Press,NA,NA,0,NA,response,space,space,NA,NA,m,7084,7084,NA,NA,10418,NA,NA,NA,18112,NA,NA,legacy,2.0,2,10875,NA,44100,-16,resources/practice,experiment,None,10,even,legacy,2,2,NA,387298,NA,NA,573870,NA,NA,NA,NA,NA,NA,NA,NA,7242,530528,580954,562655,NA,NA,3013,NA,NA,NA,NA,520110,NA,NA,519925,NA,562854,NA,NA,NA,NA,Too,P0010.4,NA,no,200,0,control,1500,1280,NA,NA,NA,NA
no,NA,NA,20000,1,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,You,NA,0,1,NA,0,1,3,0,,How,1,1,1,1,0,0,1,no,NA,Message,4,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,3,NA,legacy,english,NA,NA,xpyriment,0,96,7,NA,NA,NA,NA,NA,0,yes,Press,NA,NA,0,NA,response,space,space,NA,NA,space,13814,7084,NA,NA,4014,13814,space,NA,33924,NA,NA,legacy,3.0,3,20001,NA,44100,-16,resources/practice,experiment,None,10,even,legacy,4,2,NA,387298,NA,NA,573870,NA,NA,NA,NA,NA,NA,NA,NA,7242,586268,623335,589296,581305,NA,3013,NA,NA,NA,NA,582253,NA,NA,582072,NA,589421,NA,609521,NA,NA,Too,P0010.4,NA,no,200,1,control,1500,1280,NA,NA,NA,NA
no,NA,NA,20000,2,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,m,0,0,0,2,0,2,2,2,0,0,0,0,0,0,2,2,2,2,You,0,0,2,NA,0,2,4,0,1,How,2,2,2,2,0,0,2,no,NA,Message,2,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,1,NA,legacy,english,NA,NA,xpyriment,0,91,6,NA,NA,NA,NA,NA,0,yes,Press,NA,NA,0,NA,response,space,space,space,NA,space,5041,7084,5041,NA,39,13814,space,NA,33535,NA,NA,legacy,1.0,1,20000,NA,44100,-16,resources/practice,experiment,None,10,even,legacy,2,2,NA,387298,NA,NA,573870,624444,NA,NA,NA,NA,NA,NA,NA,7242,624703,665014,631363,623684,659972,3013,651488,NA,NA,NA,624663,NA,NA,582072,NA,631488,NA,609521,NA,NA,Too,P0010.4,NA,no,200,2,control,1500,1280,NA,NA,NA,NA
no,NA,NA,20000,3,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,dual,relative,INCORRECT,You,0,z,0,0,0,3,0,3,3,3,0,0,0,0,0,0,3,3,3,3,You,1,0,3,NA,0,3,5,0,3,How,3,3,3,3,0,0,3,no,NA,Message,2,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,0,NA,legacy,english,NA,NA,xpyriment,0,117,18,NA,NA,NA,NA,NA,0,yes,Press,NA,NA,0,NA,response,space,space,space,NA,space,26647,7084,26647,NA,6166,13814,space,NA,50841,NA,NA,legacy,0.0,0,20001,NA,44100,-16,resources/practice,experiment,None,10,even,legacy,5,2,NA,387298,NA,NA,573870,666131,NA,NA,NA,NA,NA,NA,NA,7242,672514,725636,674682,665363,698989,3013,694807,NA,NA,NA,666347,NA,NA,582072,NA,674807,NA,609521,NA,NA,Too,P0010.4,NA,no,200,3,control,1500,1280,NA,NA,NA,NA
no,NA,NA,20000,4,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,4,0,4,4,4,0,0,0,0,0,0,4,4,4,4,You,1,0,4,NA,0,4,6,0,,How,4,4,4,4,0,1,4,no,NA,Message,5,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,129,NA,legacy,english,NA,NA,xpyriment,0,65,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,NA,space,2528,7084,26647,NA,1963,2528,space,NA,22638,NA,NA,legacy,129.0,129,20000,NA,44100,-16,resources/stimuli,experiment,None,10,even,legacy,1,2,NA,387298,NA,NA,573870,666131,NA,NA,NA,NA,726503,NA,NA,7242,732746,757861,735109,725985,698989,3013,694807,NA,NA,NA,730782,NA,NA,730606,NA,735232,NA,755333,NA,NA,Too,P0010.4,NA,no,200,4,control,1500,1280,1222,NA,780,NA
no,NA,NA,20000,5,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,5,0,5,5,5,0,0,0,0,0,0,5,5,5,5,You,1,0,5,NA,0,5,7,0,,How,5,5,5,5,0,2,5,no,NA,Message,1,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,180,NA,legacy,english,NA,NA,xpyriment,0,74,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,NA,space,3260,7084,26647,NA,3419,3260,space,NA,23369,NA,NA,legacy,180.0,180,20001,NA,44100,-16,resources/stimuli,experiment,None,10,even,legacy,1,2,NA,387298,NA,NA,573870,666131,NA,NA,NA,NA,726503,NA,NA,7242,762686,787802,764308,758210,698989,3013,694807,NA,NA,NA,759267,NA,NA,759095,NA,764442,NA,784542,NA,NA,Too,P0010.4,NA,no,200,5,control,1500,1280,1036,NA,239,NA
no,NA,NA,20000,6,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,6,0,6,6,6,0,0,0,0,0,0,6,6,6,6,You,1,0,6,NA,0,6,8,0,,How,6,6,6,6,0,3,6,no,NA,Message,1,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,82,NA,legacy,english,NA,NA,xpyriment,0,74,3,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,NA,space,4709,7084,26647,NA,1937,4709,space,NA,24820,NA,NA,legacy,82.0,82,20001,NA,44100,-16,resources/stimuli,experiment,None,10,even,legacy,5,2,NA,387298,NA,NA,573870,666131,NA,NA,NA,NA,726503,NA,NA,7242,791397,819911,794971,788151,698989,3013,694807,NA,NA,NA,789459,NA,NA,789242,NA,795102,NA,815201,NA,NA,Too,P0010.4,NA,no,200,6,control,1500,1280,1251,NA,511,NA
no,NA,NA,20000,7,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,7,0,7,7,7,0,0,0,0,0,0,7,7,7,7,You,1,0,7,NA,0,7,9,0,,How,7,7,7,7,0,4,7,no,NA,Message,0,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,93,NA,legacy,english,NA,NA,xpyriment,0,76,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,NA,space,3071,7084,26647,NA,1240,3071,space,NA,23182,NA,NA,legacy,93.0,93,20001,NA,44100,-16,resources/stimuli,experiment,None,10,even,legacy,5,2,NA,387298,NA,NA,573870,666131,NA,NA,NA,NA,726503,NA,NA,7242,822450,848232,824933,820260,698989,3013,694807,NA,NA,NA,821210,NA,NA,821034,NA,825061,NA,845160,NA,NA,Too,P0010.4,NA,no,200,7,control,1500,1280,560,NA,106,NA
no,NA,NA,20000,8,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,z,0,0,0,8,0,8,8,8,0,0,0,0,0,0,8,8,8,8,You,1,0,8,NA,0,8,10,0,,How,8,8,8,8,0,5,8,no,NA,Message,4,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,174,NA,legacy,english,NA,NA,xpyriment,0,63,1,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,NA,space,3266,7084,26647,NA,3605,3266,space,NA,23376,NA,NA,legacy,174.0,174,20001,NA,44100,-16,resources/stimuli,experiment,None,10,even,legacy,2,2,NA,387298,NA,NA,573870,666131,NA,NA,NA,NA,726503,NA,NA,7242,853232,880577,857082,848581,698989,3013,694807,NA,NA,NA,849627,NA,NA,849448,NA,857211,NA,877311,NA,NA,Too,P0010.4,NA,no,200,8,control,1500,1280,808,NA,418,NA
no,NA,NA,20000,9,undefined,undefined,yes,undefined,undefined,#222222,no,NA,NA,xpyriment,NA,NA,0,single,relative,INCORRECT,You,0,m,0,0,0,9,1,9,9,9,0,0,0,0,0,0,9,9,9,9,You,1,0,9,NA,0,9,11,0,,How,9,9,9,9,0,5,9,no,NA,Message,3,NA,yes,undefined,PP09.asc,NA,NA,no,sans,no,24,NA,white,NA,NA,NA,NA,1024,C:/Documents,13,NA,legacy,english,NA,NA,xpyriment,0,43,2,NA,NA,NA,NA,NA,0,no,Press,NA,NA,0,NA,response,space,space,space,NA,space,3315,3315,26647,NA,2873,3266,space,NA,14866,NA,NA,legacy,13.0,13,11420,NA,44100,-16,resources/stimuli,experiment,None,10,even,legacy,3,2,NA,387298,NA,NA,898670,666131,NA,NA,NA,NA,726503,NA,NA,7242,884719,901985,887005,880926,698989,3013,694807,NA,NA,NA,881845,NA,NA,881667,NA,887129,NA,877311,NA,NA,Too,P0010.4,NA,no,200,9,control,1500,1280,603,NA,711,NA
